Timestamp,data,Label,Sep
14:44:36.006298,"239, 1224, 1989, 41, 2, 170, 546, 1669, 1439, 4, 58, 189, 2122, 1195, 1079, 155, 5, 3",pinch2finger,False
14:44:36.009293,"251, 1273, 2011, 41, 2, 170, 507, 1722, 1452, 4, 58, 189, 2104, 1185, 1049, 155, 5, 3",pinch2finger,False
14:44:36.012286,"138, 1326, 1982, 41, 2, 170, 454, 1731, 1404, 4, 58, 189, 2100, 1149, 984, 155, 5, 3",pinch2finger,False
14:44:36.015278,"89, 1279, 1887, 41, 2, 170, 453, 1732, 1390, 4, 58, 189, 2017, 1109, 982, 155, 5, 3",pinch2finger,False
14:44:36.018270,"7, 1281, 1982, 41, 2, 170, 448, 1739, 1418, 4, 58, 189, 2008, 1097, 973, 155, 5, 3",pinch2finger,False
14:44:36.021262,"67, 1353, 2101, 41, 2, 170, 454, 1782, 1501, 4, 58, 189, 1896, 1092, 998, 155, 5, 3",pinch2finger,False
14:44:36.024254,"67, 1406, 2143, 41, 2, 170, 445, 1779, 1559, 4, 58, 189, 1804, 1069, 961, 155, 5, 3",pinch2finger,False
14:44:36.027244,"136, 1331, 2146, 51, 73, 187, 475, 1791, 1587, 4, 58, 189, 1729, 1018, 924, 173, 74, 4",pinch2finger,False
14:44:36.030236,"237, 1326, 2102, 51, 73, 187, 513, 1804, 1586, 4, 58, 189, 1710, 1011, 884, 173, 74, 4",pinch2finger,False
14:44:36.033228,"282, 1299, 2058, 51, 73, 187, 647, 1785, 1536, 4, 58, 189, 1648, 1001, 888, 173, 74, 4",pinch2finger,False
14:44:36.036225,"393, 1233, 1978, 51, 73, 187, 703, 1756, 1508, 23, 122, 186, 1534, 997, 899, 173, 74, 4",pinch2finger,False
14:44:36.039218,"440, 1169, 1894, 51, 73, 187, 748, 1726, 1473, 23, 122, 186, 1427, 969, 928, 173, 74, 4",pinch2finger,False
14:44:36.042207,"499, 1129, 1821, 51, 73, 187, 765, 1680, 1466, 23, 122, 186, 1463, 988, 888, 173, 74, 4",pinch2finger,False
14:44:36.045199,"487, 1083, 1807, 51, 73, 187, 754, 1661, 1403, 23, 122, 186, 1418, 996, 909, 173, 74, 4",pinch2finger,False
14:44:36.048193,"493, 1099, 1801, 51, 73, 187, 784, 1630, 1387, 23, 122, 186, 1428, 1001, 897, 173, 74, 4",pinch2finger,False
14:44:36.051408,"496, 1107, 1774, 51, 73, 187, 741, 1591, 1336, 23, 122, 186, 1436, 990, 904, 173, 74, 4",pinch2finger,False
14:44:36.054402,"541, 1083, 1770, 51, 73, 187, 766, 1588, 1297, 23, 122, 186, 1476, 971, 881, 173, 74, 4",pinch2finger,False
14:44:36.057394,"505, 1042, 1764, 51, 73, 187, 724, 1572, 1253, 23, 122, 186, 1465, 988, 904, 173, 74, 4",pinch2finger,False
14:44:36.060384,"530, 1071, 1749, 51, 73, 187, 613, 1453, 1153, 23, 122, 186, 1488, 973, 929, 173, 74, 4",pinch2finger,False
14:44:36.063376,"455, 1046, 1738, 51, 73, 187, 556, 1474, 1161, 23, 122, 186, 1503, 1001, 948, 173, 74, 4",pinch2finger,False
14:44:36.067365,"438, 1023, 1758, 17, 163, 180, 492, 1443, 1208, 23, 122, 186, 1542, 1019, 1004, 173, 74, 4",pinch2finger,False
14:44:36.069361,"398, 1038, 1765, 17, 163, 180, 476, 1432, 1270, 23, 122, 186, 1638, 1036, 1031, 144, 128, 99",pinch2finger,False
14:44:36.072351,"350, 1043, 1753, 17, 163, 180, 505, 1457, 1292, 23, 122, 186, 1688, 1071, 1057, 144, 128, 99",pinch2finger,False
14:44:36.075345,"361, 1016, 1733, 17, 163, 180, 524, 1503, 1342, 23, 122, 186, 1775, 1041, 1048, 144, 128, 99",pinch2finger,False
14:44:36.078337,"330, 1034, 1717, 17, 163, 180, 574, 1540, 1350, 17, 252, 98, 1783, 1062, 1040, 144, 128, 99",pinch2finger,False
14:44:36.081327,"324, 1048, 1721, 17, 163, 180, 634, 1542, 1401, 17, 252, 98, 1748, 1030, 988, 144, 128, 99",pinch2finger,False
14:44:36.085320,"308, 1027, 1691, 17, 163, 180, 685, 1518, 1379, 17, 252, 98, 1760, 981, 953, 144, 128, 99",pinch2finger,False
14:44:36.088307,"361, 993, 1668, 17, 163, 180, 721, 1538, 1318, 17, 252, 98, 1674, 987, 940, 144, 128, 99",pinch2finger,False
14:44:36.090302,"327, 1019, 1670, 17, 163, 180, 728, 1546, 1277, 17, 252, 98, 1676, 965, 848, 144, 128, 99",pinch2finger,False
14:44:36.093296,"328, 1046, 1670, 17, 163, 180, 691, 1528, 1224, 17, 252, 98, 1786, 953, 953, 144, 128, 99",pinch2finger,False
14:44:36.096290,"284, 1013, 1676, 17, 163, 180, 669, 1480, 1167, 17, 252, 98, 1657, 934, 893, 144, 128, 99",pinch2finger,False
14:44:36.099280,"276, 1027, 1675, 17, 163, 180, 548, 1451, 1167, 17, 252, 98, 1628, 955, 1058, 144, 128, 99",pinch2finger,False
14:44:36.102273,"309, 1013, 1701, 17, 163, 180, 506, 1445, 1156, 17, 252, 98, 1686, 934, 879, 144, 128, 99",pinch2finger,False
14:44:36.105266,"300, 1052, 1706, 17, 163, 180, 469, 1443, 1165, 17, 252, 98, 1798, 931, 1095, 144, 128, 99",pinch2finger,False
14:44:36.108261,"333, 1048, 1702, 78, 304, 160, 490, 1391, 1123, 17, 252, 98, 1736, 1081, 1116, 94, 184, 262",pinch2finger,False
14:44:36.111248,"386, 994, 1680, 78, 304, 160, 509, 1474, 1139, 17, 252, 98, 1736, 1011, 1031, 94, 184, 262",pinch2finger,False
14:44:36.114241,"386, 1008, 1663, 78, 304, 160, 507, 1464, 1178, 17, 252, 98, 1625, 990, 981, 94, 184, 262",pinch2finger,False
14:44:36.117233,"373, 1007, 1652, 78, 304, 160, 521, 1506, 1218, 16, 400, 21, 1592, 912, 931, 94, 184, 262",pinch2finger,False
14:44:36.120224,"347, 996, 1638, 78, 304, 160, 606, 1530, 1240, 16, 400, 21, 1491, 919, 939, 94, 184, 262",pinch2finger,False
14:44:36.123216,"332, 1026, 1615, 78, 304, 160, 623, 1584, 1190, 16, 400, 21, 1488, 899, 954, 94, 184, 262",pinch2finger,False
14:44:36.126210,"404, 1054, 1653, 78, 304, 160, 746, 1560, 1183, 16, 400, 21, 1458, 930, 945, 94, 184, 262",pinch2finger,False
14:44:36.129199,"460, 1071, 1683, 78, 304, 160, 780, 1532, 1238, 16, 400, 21, 1391, 890, 956, 94, 184, 262",pinch2finger,False
14:44:36.132195,"484, 1073, 1753, 78, 304, 160, 847, 1586, 1336, 16, 400, 21, 1335, 900, 952, 94, 184, 262",pinch2finger,False
14:44:36.135187,"504, 1086, 1805, 78, 304, 160, 853, 1683, 1388, 16, 400, 21, 1303, 910, 983, 94, 184, 262",pinch2finger,False
14:44:36.138181,"575, 1121, 1836, 78, 304, 160, 806, 1697, 1443, 16, 400, 21, 1345, 976, 1010, 94, 184, 262",pinch2finger,False
14:44:36.141176,"589, 1135, 1845, 78, 304, 160, 767, 1703, 1472, 16, 400, 21, 1446, 1035, 1041, 94, 184, 262",pinch2finger,False
14:44:36.144164,"629, 1125, 1863, 78, 304, 160, 818, 1708, 1447, 16, 400, 21, 1495, 1054, 1070, 94, 184, 262",pinch2finger,False
14:44:36.147156,"653, 1124, 1842, 153, 350, 146, 868, 1661, 1402, 16, 400, 21, 1527, 1070, 1091, 94, 184, 262",pinch2finger,False
14:44:36.150683,"680, 1109, 1819, 153, 350, 146, 878, 1632, 1336, 16, 400, 21, 1512, 1033, 1101, 73, 195, 291",pinch2finger,False
14:44:36.152677,"666, 1121, 1816, 153, 350, 146, 856, 1686, 1283, 16, 400, 21, 1581, 1056, 1066, 73, 195, 291",pinch2finger,False
14:44:36.155669,"683, 1094, 1823, 153, 350, 146, 859, 1579, 1268, 16, 400, 21, 1600, 1007, 1047, 73, 195, 291",pinch2finger,False
14:44:36.158674,"598, 1096, 1804, 153, 350, 146, 805, 1591, 1251, 46, 425, 63, 1586, 1010, 1023, 73, 195, 291",pinch2finger,False
